id,callsign,flightNumber,originIcao,destinationIcao,alternateIcao,atcRoute,aircraftTitle,aircraftDirectory,aircraftRegistration,aircraftIcao,aircraftCategory,distance_travelled_km,state,offBlocksTime,onBlocksTime,realBlockTime,effectiveBlockTime,realFlightTime,effectiveFlightTime,fuelBurn,plannedBlockTime,plannedFlightTime,plannedPax,plannedCargo,plannedAltitude,createdAt,dateTimeParseDate,dateTimeParseTime,dateDayOfWeek,dateTimeParseFull,countryOrigin,muniOrigin,countryDestination,muniDestination,DOWactivity,originIata,destinationIata
5dc29962-5122-434b-abc3-d16598d4d959,ANA4039,NH4039,RJCC,RJFU,RJFF,HWE6 HWE DCT ARIKA Y14 DGC Y204 OHGIE FUBUKI,Airbus A330-900neo All Nippon Cargo,Headwind_A330neo,JA339F,A339,Heavy,0.86018365,Completed,2022-05-08T04:45:08.108,2022-05-08T04:47:51.107,162.999,162.999,162.999,162.999,64.2151151,9900,8327,0,37600,37000,2022-05-08T04:40:40.94038,08/05/2022,15:40:40,Sun,08/05/2022 15:40:40,JP,Sapporo,JP,Nagasaki,F,CTS,NGS
a05b7010-b2e7-4b8f-bff8-b6742725301a,GIA875,GA875,RJTT,WIII,WIHH,DCT XAC V18 MOE A590 JOM M767 TOKON M646 VJN P648 AMBOY AMBO2F,Boeing 777-300ER Garuda Retro,CS_B777-300ER_GE115B,PK-GIK,B773,Heavy,5866.41395,Completed,2022-08-08T21:15:03.249,2022-08-09T02:10:49.249,17746,17746,17085.998,17085.998,49634.5007,26700,23270,0,70100,35000,2022-08-08T21:12:53.656809,09/08/2022,08:12:53,Tue,09/08/2022 08:12:53,JP,Tokyo,ID,Jakarta,U,HND,CGK
13df8c84-dc98-4220-917f-dfa2cef15650,ANA140,NH140,RJKA,ROAH,RODN,YUWAN2 YUWAN B597 ONC A582 NHC DCT,Airbus A321Neo All Nippon Airways,aircrafta321neopw,JAI3IA,A21N,Medium,380.380715,Completed,2023-02-14T05:10:34.159,2023-02-14T05:56:40.158,2744.00089,2744.00089,2275.00289,2275.00289,1496.67858,4200,3063,198,7713,27000,2023-02-14T05:07:52.480648,14/02/2023,16:07:52,Tue,14/02/2023 16:07:52,JP,Amami,JP,Naha,H,ASJ,OKA
680d2457-85db-42ac-9f04-3ebb28899cfd,ELANG17,,WARR,WIHH,WIII,BIRUN UKLIN ERATA FUSAL LASEM CUCUT MADIN KIDET IMU KOMIT,F-35C Lightning II Indonesian Air-Force (TNI-AL),IndiaFoxtEcho_F35C,TL-3517,F35C,MilJet,792.269312,Completed,2022-10-20T03:20:31.242,2022-10-20T04:22:53.241,3741.999,3741.999,3401,3401,3245.95877,None,None,None,None,None,2022-10-20T03:13:19.76803,20/10/2022,14:13:19,Thu,20/10/2022 14:13:19,ID,Surabaya,ID,Jakarta,H,SUB,HLP
7bcf1bb1-ab5e-4751-8e3f-d3610f47eaa6,AFR782,AF782,LGAV,LFMN,LFML,KOR1F KOR L53 IXONI UL53 OLGAT DCT VIE DCT LOMED DCT BALUK DCT RUXOL DCT BEROK DCT MIVKI T648 GOLAS M859 LAGEN Q712 ENOBA Z185 BORDI BORD7R,Airbus A321neo Air France 2021,A321neoLEAP,F-GTAF,A21N,Medium,1858.60539,Completed,2023-02-20T05:23:53.294,2023-02-20T07:59:37.284,9343.99,9343.99,8729.999,8729.999,4741.0399,10200,9308,191,4975,35000,2023-02-20T05:20:34.436652,20/02/2023,16:20:34,Mon,20/02/2023 16:20:34,GR,Athens,FR,Nice,H,ATH,NCE
184e45a0-fae0-4b4c-9b1a-04df32d1e23d,FDX7281,FX7281,NZAA,YSSY,YSCB,AKEL1Q PEBLU N759 SASRO M636 PLUGA DCT RIKNI N774 MARLN MARLN5,Boeing B777-200F FedEx Ananyaa,CS_B777F_GE110B1,N884FD,B77F,Heavy,2294.83644,Completed,2022-11-08T19:44:20.032,2022-11-08T22:40:25.032,10565,10565,10090,10090,16840.4043,12600,10847,0,50000,37000,2022-11-08T19:39:32.854388,09/11/2022,06:39:32,Wed,09/11/2022 06:39:32,NZ,Auckland,AU,Sydney,H,AKL,SYD
132c6c06-e61a-4e99-91fd-1ae372260ae9,TGW281,TR281,WADD,WSSS,WMKD,OKAN1B OKANG DCT UDONO M635 SURGA SURG1A,Airbus A321neo Scoot 9V-NCA - PW,aircrafta321neopw,9V-NCA,A21N,Medium,1888.56719,Completed,2023-02-11T07:38:31.827,2023-02-11T09:35:11.828,6959.00132,6959.00132,6445.00132,6445.00132,4734.90464,10500,8609,198,7713,38000,2023-02-11T07:35:47.599405,11/02/2023,18:35:47,Sat,11/02/2023 18:35:47,ID,Denpasar,SG,Singapore,H,DPS,SIN
96624262-b9db-45cb-909b-f25da886ecc6,SAM30,SAM30,MMUN,KLSV,KONT,ENEB2A ENEBA DCT MUXOG UA766 SUVUM DCT SEAGL DCT LEMIG DCT FST Q37 CAVRN DCT TCS J108 INW J86 BAVPE J72 BLD DCT,,,30000,B748,Heavy,3258.1848,Completed,2022-07-30T21:29:07.784,2022-07-31T01:10:43.785,13296.001,13296.001,12835,12835,37359.5568,16800,13686,0,74700,36000,2022-07-30T21:25:27.355435,31/07/2022,08:25:27,Sun,31/07/2022 08:25:27,MX,Ciudad de Cancún,US,Las Vegas,F,CUN,LSV
74899da2-6bec-49ad-9b59-baa78166509a,SIA935,SQ935,WADD,WSSS,WMKK,DCT UDONO M635 SURGA SURG1B,Boeing 787-10 Singapore Airlines,Asobo_B787_10,9V-SCC,B78X,Heavy,1730.38836,Completed,2022-11-04T00:29:44.811,2022-11-04T02:39:44.809,7799.998,7799.998,7408.991,7408.991,13667.2125,9900,7868,0,40000,39000,2022-11-04T00:27:17.964359,04/11/2022,11:27:17,Fri,04/11/2022 11:27:17,ID,Denpasar,SG,Singapore,H,DPS,SIN
53a1dd0a-e156-4d1e-9381-101afade3f3b,ASY631,None,YMHB,YMML,YSSY,LATUM2 LATUM H111 LT H215 WAREN WARE7A,PMDG 737-700BBJ RAAF [A36-001 - Flag],PMDG 737-700BBJ,A36-001,B737,Medium,658.072297,Completed,2023-04-26T21:21:04.032,2023-04-26T22:33:04.033,4320.001,4320.001,3732.999,3732.999,2701.61643,5700,4027,32,1998,38000,2023-04-26T21:15:22.286282,27/04/2023,08:15:22,Thu,27/04/2023 08:15:22,AU,Hobart,AU,Melbourne,W,HBA,MEL
5273cd78-c312-42f9-b423-f0c20d58f68e,N806SB,None,KBOS,KCLE,KDTW,HYLND5 HYLND DCT CAM Q822 GONZZ DCT HANKK DCT THOME TRYBE4,PMDG 737-800 United Airlines (N37267 | 2019 | EvoBlu),PMDG 737-800,N37267,B737,Medium,665.037125,Completed,2022-08-25T11:18:48.251,2022-08-25T11:18:58.24,9.989,9.989,9.989,9.989,2.66289282,7500,5448,114,6844,36000,2022-08-25T11:07:44.052577,25/08/2022,22:07:44,Thu,25/08/2022 22:07:44,US,Boston,US,Cleveland,M,BOS,CLE
34fc81ca-68a5-41d3-aa0d-f2762c078cf9,IDAF01,IDAF01,WIHH,WITT,WMKL,DCT TULIP M766 TKG W11 MKB W19 MOSOL MOSO2D,PMDG 737-800 Indonesia Air Force (A-001 | 2021),PMDG 737-800BBJ2,A-001,B737,Medium,1930.63981,Completed,2022-11-06T08:09:56.185,2022-11-06T10:45:45.186,9349.001,9349.001,8958,8958,5900.74494,11100,9121,40,2998,39000,2022-11-06T08:03:55.199377,06/11/2022,19:03:55,Sun,06/11/2022 19:03:55,ID,Jakarta,ID,Banda Aceh,H,HLP,BTJ
6504dd63-c9e2-4520-af1a-7716ff2f9190,QFA811,QF811,YBBN,YSSY,YSCB,SANEG1 SANEG H91 CORKY H12 BOREE BORE3A,B787 10 Qantas VH-ZNA,Asobo_B787_10,VH-ZNA,B78X,Heavy,844.773851,Completed,2022-08-24T21:33:53.021,2022-08-24T22:55:45.009,4911.988,4911.988,4142,4142,5623.7284,6000,4382,0,50000,37000,2022-08-24T21:30:33.201527,25/08/2022,08:30:33,Thu,25/08/2022 08:30:33,AU,Brisbane,AU,Sydney,M,BNE,SYD
d7a8ebf4-8e8f-40ef-9027-6d50200ba147,N321SB,None,WARR,WMKK,WSSS,RAMP2F RAMPY M635 TPG A464 SJ G579 VJB A457 GUPTA BOBI1P,PMDG 737-800 Malaysia Airlines (9M-MXY),PMDG 737-800,9M-MXY,B737,Medium,1933.74707,Completed,2022-10-05T07:49:36.169,2022-10-05T10:31:37.168,9720.999,9720.999,9211,9211,6815.64673,10200,8300,140,5493,36000,2022-10-05T07:46:01.891794,05/10/2022,18:46:01,Wed,05/10/2022 18:46:01,ID,Surabaya,MY,Sepang,U,SUB,KUL
ac8fea52-e63a-4ef1-9a6d-807eb4560797,AXM1572,AK1572,WIII,WMKP,WMKK,DOLT2J DOLTA A585 PLB G579 VJB B466 SUKAT A457 TEPUS GORV2K,Airbus A320 AirAsia,FlyByWire_A320_NEO, ,A20N,Medium,1672.99572,Completed,2022-08-15T10:25:06.289,2022-08-15T12:16:13.289,6667,6667,6136.998,6136.998,4805.4253,9300,7604,141,8518,35000,2022-08-15T10:21:05.127537,15/08/2022,21:21:05,Mon,15/08/2022 21:21:05,ID,Jakarta,MY,Penang,U,CGK,PEN
6cef1b5d-b8d8-4055-ab03-20e7f4171dc9,CEB938,5J938,ROAH,RPLL,RPLC,NHC4SW LAFTY DCT MAMIK DCT SAKON DCT NIMOX DCT BISIG DCT BEDIP DCT SARSI DCT MUPOB DCT KANDU DCT POLIO POLI5R,Airbus A321neo Cebu Pacific - PW,aircrafta321neopw,RP-C41109,A21N,Medium,1572.33087,Completed,2023-03-11T21:34:47.3,2023-03-11T23:50:04.3,8117,8117,7428.001,7428.001,4162.77555,9600,7965,187,8582,37000,2023-03-11T21:27:24.58461,12/03/2023,08:27:24,Sun,12/03/2023 08:27:24,JP,Naha,PH,Manila,F,OKA,MNL
bacfcafd-a26b-4baa-b8d9-566ad7a42776,UAE721,EK721,OMDB,HKJK,HTKJ,ANVI5G ANVIX R401 GIDIS G783 UKRAG L710 KUKDI B400 RIGAM UB403 MAV UP312 WAV WAJI1A,Boeing 777-300ER EMIRATES STANDARD,CS_B777-300ER_GE115B,A6-EQO,B773,Heavy,3881.41829,Completed,2022-08-07T03:24:21.318,2022-08-07T05:55:33.318,9072,9072,8508.999,8508.999,33372.8404,17700,15672,0,70000,36000,2022-08-07T03:18:21.767587,07/08/2022,14:18:21,Sun,07/08/2022 14:18:21,AE,Dubai,KE,Nairobi,F,DXB,NBO
5510b341-a9ec-4b53-b362-d0210de58597,N700SB,None,YMHB,YSSY,YSTW,LATUM2 LATUM H111 LT W218 NOLAN UY327 MAKRL J163 CB W423 CULIN Y59 RIVET RIVET3,PMDG 737-700BBJ RAAF [A36-001 - 2022],PMDG 737-700BBJ,A36-001,B737,Medium,1180.85985,Completed,2022-08-18T21:22:53.45,2022-08-18T23:05:49.449,6175.999,6175.999,5576.999,5576.999,3807.37878,7200,5925,40,3998,37000,2022-08-18T21:18:32.987252,19/08/2022,08:18:32,Fri,19/08/2022 08:18:32,AU,Hobart,AU,Sydney,M,HBA,SYD
70edbd0d-0607-46e8-9248-916a7a3d26ba,AFR417,AF417,LFMN,LPPT,LEZL,EPOL6A EPOLO UP132 DIVKO UN975 CCS DCT ELVAR DCT EXONA DCT,Boeing B777-200ER Air France 2021 Montpellier,CS_B777-200ER_GE90B,F-GSPP,B772,Heavy,1793.0015,Completed,2022-08-23T05:22:20.864,2022-08-23T07:52:57.853,9036.989,9036.989,8678,8678,14087.2699,9600,7759,0,45000,34000,2022-08-23T05:18:54.835879,23/08/2022,16:18:54,Tue,23/08/2022 16:18:54,FR,Nice,PT,Lisbon,U,NCE,LIS
2f5e6724-5fe7-4035-9482-2f0ab4552669,CTV278,QG278,WIII,WIMM,WMKK,DOLT2B DOLTA A585 PKU W12 MEDIA MEDI2C,Airbus A330-900neo Citilink,Headwind_A330neo,PK-GYC,A339,Heavy,1447.69203,Completed,2022-10-18T00:22:41.358,2022-10-18T02:30:42.358,7681,7681,6995.999,6995.999,11158.1679,9000,6774,285,10700,36000,2022-10-18T00:19:43.349909,18/10/2022,11:19:43,Tue,18/10/2022 11:19:43,ID,Jakarta,ID,Bandara Kuala Namu,H,CGK,KNO
e376e6e6-8c6e-470f-9c97-5609c04153f8,ACA890,AC890,KORD,CYYZ,CYYB,DCT EBAKE DCT WISMO DCT POSTS DCT PADDE DCT SVM DCT QWERI NUBER4,FBW Airbus A320 Neo Air Canada,FlyByWire_A320_NEO,C-FXCD,A20N,Medium,949.381545,Completed,2022-05-19T11:17:26.326,2022-05-19T12:25:11.314,4064.988,4064.988,3707.998,3707.998,2380.93335,5700,3872,0,11700,34000,2022-05-19T11:05:28.836202,19/05/2022,22:05:28,Thu,19/05/2022 22:05:28,US,Chicago,CA,Toronto,U,ORD,YYZ
ef103265-89a6-4eb1-aa7f-3d61dc7ad91d,SJX271,JX271,RCTP,RPLL,RPLC,TINH1A TINHO B591 GID Q11 POTIB M646 LAO B462 CAB CAB3P,Airbus A321neo Starlux Airlines - LEAP,A321neoLEAP,B-58201,A21N,Medium,1319.34308,Completed,2022-11-01T01:13:37.369,2022-11-01T03:10:34.367,7016.998,7016.998,6500,6500,4078.94674,8100,6636,174,6350,36000,2022-11-01T01:04:30.065571,01/11/2022,12:04:30,Tue,01/11/2022 12:04:30,TW,Taoyuan (Dayuan),PH,Manila,H,TPE,MNL
8e55bc25-56d9-4199-a322-9524107cbeb9,BAW9413,BA9413,EGSS,LIRF,LIRN,CLN1E CLN M84 KONAN UL607 FERDI DCT SUTAL UN852 GTQ UZ343 BEGAR DCT RIPUS N850 ODINA DCT TINKU DCT XIBIL XIBI3B,Boeing 747-8F British Airways World Cargo,SALTY_B747_8i,G-GSSE,B748,Heavy,1648.93763,Completed,2022-05-19T04:52:33.024,2022-05-19T07:03:03.023,7829.999,7829.999,7165,7165,20322.068,8400,7272,0,54700,37000,2022-05-19T04:48:37.311349,19/05/2022,15:48:37,Thu,19/05/2022 15:48:37,GB,London,IT,Rome,U,STN,FCO
0f7b01bb-c43f-41eb-9ae7-4e9b9ec957f1,CSN7800,CZ7800,ZGGG,RJTT,RJGG,LMN1D LMN G471 PLT A599 ELNEX G204 MULOV V73 SUPAR B221 NINAS G327 LAMEN A593 POTET Y60 FUE Y23 ARTIC Y71 XAC XACN,Boeing B777-300ER China Southern Airlines,CS_B777-300ER_GE115B,B-2007,B77W,Heavy,3194.89522,Completed,2022-05-06T07:38:32.885,2022-05-06T11:25:56.886,13644.001,13644.001,13068.001,13068.001,26523.84,13800,13020,0,41000,36000,2022-05-06T07:32:01.365202,06/05/2022,18:32:01,Fri,06/05/2022 18:32:01,CN,Guangzhou (Huadu),JP,Tokyo,W,CAN,HND
108d1a4f-0122-407f-a857-d07572f15d9e,DHL1795,LH1795,LEPA,EDDM,EDDF,MERO6B MEROS UN853 LUMAS UM985 EKSID M985 NOSTA DCT NOPMU DCT TAGIP T876 GUNGO Y246 TISAX T102 NINUR T101 BETOS BETO1A,Airbus A330-900neo 8k Lufthansa Retro,Headwind_A330neo,D-AIAK,A339,Heavy,1478.71212,Completed,2022-04-30T22:38:08.131,2022-05-01T00:50:53.13,7964.999,7964.999,7402.001,7402.001,7803.38817,7800,6466,0,37600,36000,2022-04-30T22:35:23.748611,01/05/2022,09:35:23,Sun,01/05/2022 09:35:23,ES,Palma de Mallorca,DE,Munich,F,PMI,MUC
b8c006cd-7a5a-42e3-b531-1b4e67e7f0d9,LNI714,JT714,WILL,WIMM,WMKK,TERK1F TERKA W21 PLB G579 PARDI N502 BOBAG DCT PUGER PUGE2C,PMDG 737-700 Lion Air (PK-LJQ | 2012),PMDG 737-700,PK-LJQ,B737,Medium,1404.93117,Completed,2022-07-04T10:27:35.77,2022-07-04T12:02:23.77,5688,5688,5280,5280,5088.9963,8400,6708,139,5894,34000,2022-07-04T10:19:27.389488,04/07/2022,21:19:27,Mon,04/07/2022 21:19:27,ID,Bandar Lampung,ID,Bandara Kuala Namu,H,TKG,KNO
a910e028-e07a-4703-bc39-5637ab5c6f36,QFA4001,QF4001,YSSY,YMAV,YSCB,WOL2 WOL H65 RAZZI Q29 ML JAYBI5,Airbus A321Neo Qantas airways,aircrafta321neopw,VH-OGR,A21N,Medium,793.17073,Completed,2022-10-25T20:06:08.354,2022-10-25T21:26:26.354,4818,4818,4235,4235,2601.54686,6600,4648,174,6350,37000,2022-10-25T20:01:48.766579,26/10/2022,07:01:48,Wed,26/10/2022 07:01:48,AU,Sydney,AU,Lara,H,SYD,AVV
b98c7ca5-8df6-4167-a219-a337ec2583db,SIA8573,SQ8573,VVTS,RPLL,RPLC,ANTR2B PTH N500 PANDI M765 EXORA W3 LUBAN LUBA7R,Boeing 747-8i SALTY Singapore Airlines Cargo,SALTY_B747_8i,9V-SFM,B748,Heavy,1709.76744,Completed,2023-04-04T22:52:29.972,2023-04-05T01:08:31.973,8162.001,8162.001,7577.001,7577.001,18802.7612,9000,8063,360,26981,36000,2023-04-04T22:48:49.452531,05/04/2023,09:48:49,Wed,05/04/2023 09:48:49,VN,Ho Chi Minh City,PH,Manila,U,SGN,MNL
11a543ed-aeb7-471f-9c69-907b6ac76c91,EZY28K,U228K,EGSS,LEPA,LEBL,NUGB1R NUGBO M183 SILVA Q41 COWLY UT71 VAPID UN859 SOPIL DCT BALAN DCT EVPOK DCT NARAK DCT GAI DCT LOMRA DCT ROCAN DCT IBRAP UN13 LORES LORE1P,Airbus A321Neo Easyjet,A321neoLEAP,G-UZMJ,A21N,Medium,1569.5645,Completed,2022-10-03T10:17:35.558,2022-10-03T12:30:26.558,7971,7971,7513.001,7513.001,4474.70647,8700,6925,0,15500,36000,2022-10-03T10:12:36.056568,03/10/2022,21:12:36,Mon,03/10/2022 21:12:36,GB,London,ES,Palma de Mallorca,U,STN,PMI
b3609801-59db-4460-b156-7377987578be,QFA802,QF802,YBCS,YSSY,YSCB,SWIFT8 SWIFT Y153 ROKUU H12 BOREE BORE3A,,,,A21N,Medium,2058.86138,Completed,2022-10-13T21:29:03.269,2022-10-14T00:12:57.267,9766.05054,9766.05054,9061.05154,9061.05154,5087.2475,11400,9336,164,4100,36000,2022-10-13T21:12:04.3933,14/10/2022,08:12:04,Fri,14/10/2022 08:12:04,AU,Cairns,AU,Sydney,M,CNS,SYD
0a928c46-ddba-462d-b50e-a91037d1e9a4,KLM2675,KL2675,EHAM,LIMC,EDDF,REND1E EDUPO Z739 MISGO DCT COL DCT RIDSU L607 UTABA M738 LORLO Y740 ATPED M984 LUSIL W323 EVRIP EVRI2E,Boeing 787-10 KLM,Asobo_B787_10,PH-BKF,B78X,Heavy,191.78215,Completed,2022-07-02T12:00:00.718,2022-07-02T12:19:37.724,1177.006,1177.006,920.007,920.007,2089.05537,6000,5241,0,51700,36000,2022-07-02T11:56:50.747049,02/07/2022,22:56:50,Sat,02/07/2022 22:56:50,NL,Amsterdam,IT,Milan,H,AMS,MXP
3f2c447a-f40d-4a0a-8515-1995b3ba1230,N806SB,None,LTFM,LDZA,LOWW,VADE3D VADEN L610 UTEKA DCT SMI DCT VBA VBA2Z,PMDG 737-800 Turkish Airlines (TC-JHR),PMDG 737-800,TC-JHR,B737,Medium,51.8736686,Completed,2022-08-25T09:37:09.426,2022-08-25T09:50:38.414,808.988,808.988,496,496,1148.25215,8400,6176,129,9818,36000,2022-08-25T09:31:58.438722,25/08/2022,20:31:58,Thu,25/08/2022 20:31:58,TR,"Arnavutköy, Istanbul",HR,Zagreb,M,IST,ZAG
8c7b2b36-5d09-4a45-8c2f-902d54ab762c,N251SB,None,WATO,WIII,WIHH,DCT MUSAD W42 SMAWA W43 AGUNG W34 SBR M766 IMU DCT,FBW Batik Air PK-BDF,FlyByWire_A320_NEO,PK-BDF,A20N,Medium,1518.2104,Completed,2022-08-21T00:36:04.003,2022-08-21T02:06:26.003,5422,5422,5282,5282,3858.47012,9600,7720,116,7894,36000,2022-08-21T00:36:04.36578,21/08/2022,11:36:04,Sun,21/08/2022 11:36:04,ID,Labuan Bajo,ID,Jakarta,F,LBJ,CGK
5e2ad37e-d577-494c-ad59-5816c765a163,FPY823,OG823,BIKF,BGSF,CYFB,SORI3A SORIR DCT SOPEN DCT 65N030W 66N040W DCT GANGI UW28 SF DCT,Airbus A321neo play TF-PLA,A321neoLEAP,TF-PLA,A21N,Medium,1455.36608,Completed,2022-08-26T11:04:03.579,2022-08-26T13:13:04.264,7740.685,7740.685,7218,7218,4869.90233,9000,6776,0,15200,36000,2022-08-26T11:01:58.379352,26/08/2022,22:01:58,Fri,26/08/2022 22:01:58,IS,Reykjavík,GL,Kangerlussuaq,M,KEF,SFJ
77a3d0c1-c6d8-4369-8a7b-96bd5e9cb978,EVA6192,BR6192,RCTP,VVTS,VVCR,CHAL1B CHALI T5 PARPA A577 KABAM N892 MESOX Q15 CRA W15 VETOM DALA2J,Boeing 777-200F EVA Cargo B-16788,CS_B777F_GE110B1,B-16788,B77F,Heavy,2473.98048,Completed,2022-07-10T23:15:33.292,2022-07-11T01:02:07.283,6393.991,6393.991,5868.999,5868.999,21537.5632,12300,10351,0,97100,33000,2022-07-10T23:10:39.84897,11/07/2022,10:10:39,Mon,11/07/2022 10:10:39,TW,Taoyuan (Dayuan),VN,Ho Chi Minh City,H,TPE,SGN
5def980d-106c-41b0-afff-9569c776416f,SIA844,SQ844,WSSS,VTBS,VDSR,VMR8F VMR B469 VPK M751 VKB M644 TONIK M904 BUT DOLN3C,F-CK-1 Super Warrior,Asobo_FA18E_SW,RAAF,F18E,MilJet,1477.5868,Completed,2022-09-19T10:39:41.926,2022-09-19T12:46:00.925,7578.999,7578.999,6965,6965,19321.4206,8700,7054,294,37335,36000,2022-09-19T10:37:26.270496,19/09/2022,21:37:26,Mon,19/09/2022 21:37:26,SG,Singapore,TH,Bangkok,U,SIN,BKK
41e9aa9f-201f-4625-b82d-7baca7860d9c,ANA4039,NH4039,RJSS,RJFU,RJFF,DCT GTC V30 KMC Y45 MIHOU Y14 DGC Y204 OHGIE FUBUKI,Airbus A330-900neo All Nippon Cargo,Headwind_A330neo,JA339F,A339,Heavy,1236.21554,Completed,2022-05-08T04:59:21.59,2022-05-08T06:56:46.578,7044.988,7044.988,6677.001,6677.001,7896.92997,8400,6594,0,37600,37000,2022-05-08T04:55:07.346204,08/05/2022,15:55:07,Sun,08/05/2022 15:55:07,JP,Natori,JP,Nagasaki,F,SDJ,NGS
9210fea8-92c9-464a-8d0d-1d4e8b28f7ca,EJA21S,1I21S,EPWA,EKCH,EDDH,OLIL6A OLILA L621 GRUDA DCT DEVEL L621 ROE M743 TIDVU TIDV1M,Airbus A320 Neo NetJets (A32NX Converted),FlyByWire_A320_NEO,N320QS,A20N,Medium,727.127117,Completed,2022-09-06T10:23:34.414,2022-09-06T11:33:53.414,4219,4219,3949.001,3949.001,2074.41651,6300,4399,32,2798,36000,2022-09-06T10:17:13.386276,06/09/2022,21:17:13,Tue,06/09/2022 21:17:13,PL,Warsaw,DK,Copenhagen,U,WAW,CPH
302778aa-766a-4007-801f-af3dacb6536d,JST728,JQ728,YBBN,YMML,YSSY,DCT BN H91 SANEG Q923 CANTY H119 ML DCT,Boeing 787-8 JetStar,Kuro_B787_8,ASX788,B788,Heavy,1338.108,Completed,2023-02-23T20:52:04.671,2023-02-23T22:38:53.672,6409.001,6409.001,6040.001,6040.001,9306.76961,9000,7460,0,36000,38000,2023-02-23T20:47:18.040832,24/02/2023,07:47:18,Fri,24/02/2023 07:47:18,AU,Brisbane,AU,Melbourne,H,BNE,MEL
db767b63-5ec2-46f1-b544-4dd3c68bca56,ACA1822,AC1822,CYYZ,CYEG,CYYC,AVSEP6 MUSIT DCT SSM DCT YQT J500 VLR J515 CAMRA IGSOX2,Boeing 777-300ER AIRCANADA 2017 C-FITU,CS_B777-300ER_GE115B,C-FITU,B773,Heavy,2712.39681,Completed,2022-08-28T22:38:48.02,2022-08-29T01:14:45.02,9357,9357,8847,8847,25181.3844,14700,12425,0,48000,36000,2022-08-28T22:34:37.220544,29/08/2022,09:34:37,Mon,29/08/2022 09:34:37,CA,Toronto,CA,Edmonton,U,YYZ,YEG
767bed09-5d08-438f-a7ff-58a6a7ce275a,CAL157,CI157,RCTP,VVNB,VVCI,CHAL1A CHALI T3 MKG A1 KADLO DCT LAPUG R200 GLN DCT GYA R474 NAKHA HAKA1D,Airbus A321neo China Airlines - PW,aircrafta321neopw,B-18102,A21N,Medium,1870.18926,Completed,2022-10-15T08:37:23.988,2022-10-15T11:08:58.973,9094.985,9094.985,8492.999,8492.999,4685.29389,10800,8760,164,4100,36000,2022-10-15T08:36:03.310614,15/10/2022,19:36:03,Sat,15/10/2022 19:36:03,TW,Taoyuan (Dayuan),VN,Hanoi (Soc Son),W,TPE,HAN
e3962ca9-79fe-492d-8d64-34b439a2119f,QTR831,QR831,OTHH,HECA,HETB,PATO1E PATOM B457 NARMI N697 KITOT L550 NWB N697 MENLI L677 CVO DCT,,,A7-BHA,B78X,Heavy,2157.92075,Completed,2022-09-29T10:22:11.79,2022-09-29T13:12:14.776,10202.986,10202.986,9469.999,9469.999,17658.6618,12000,9818,0,50000,39000,2022-09-29T10:20:35.452421,29/09/2022,21:20:35,Thu,29/09/2022 21:20:35,QA,Doha,EG,Cairo,M,DOH,CAI
1f7b5c3a-5f34-4054-84b7-f27e21e7d449,AAR80,OZ80,RKSI,RKPK,RKSI,OSPO1Y OSPOT Y782 TGU Z83 MASTA ZULBI2,Airbus A321Neo Asiana,A321neoLEAP,HL8371,A21N,Medium,517.843407,Completed,2022-11-03T02:16:29.538,2022-11-03T03:08:43.54,3134.002,3134.002,2686,2686,1820.68044,4200,2612,174,6350,28000,2022-11-03T02:11:17.002372,03/11/2022,13:11:17,Thu,03/11/2022 13:11:17,KR,Seoul,KR,Busan,H,ICN,PUS
d104f5ba-4ef1-4af7-91a9-80821cd2a333,VOZ488,VA488,NZAA,YSSY,YSCB,OSRA1P MADEP N774 MARLN MARLN5,PMDG 737-800 Virgin Australia [VH-YIV],PMDG 737-800,VH-YIV,B738,Medium,2207.18953,Completed,2022-08-25T20:58:09.956,2022-08-26T00:16:17.034,11887.078,11887.078,11286.087,11286.087,7942.99898,13500,11584,114,6844,36000,2022-08-25T20:55:06.830303,26/08/2022,07:55:06,Fri,26/08/2022 07:55:06,NZ,Auckland,AU,Sydney,M,AKL,SYD
8d2bdac3-8565-4e32-8ed2-8116f9c1f5d3,UPS8372,5X8372,RKSI,RCTP,RCMQ,BOPT1Y BOPTA Z51 BEDES Y711 MUGUS Y742 SALMI B576 BAKER BAKE1A,Airbus A330-900neo UPS United Parcel Service,Headwind_A330neo,N989UP,A339,Heavy,1658.14123,Completed,2023-03-15T08:11:36.576,2023-03-15T10:34:02.574,8545.998,8545.998,8072.001,8072.001,13237.6253,9600,8019,0,44836,37000,2023-03-15T08:08:19.242241,15/03/2023,19:08:19,Wed,15/03/2023 19:08:19,KR,Seoul,TW,Taoyuan (Dayuan),U,ICN,TPE
1f429449-78a0-4962-acce-e9f285281409,CCA712,CA281,ZBAD,ZMCK,ZMUB,DCT IDKEX B339 ASILA A575 ANIKU DCT,Airbus A321Neo Air China,aircrafta321neopw,B-323Q,A21N,Medium,1285.00737,Completed,2023-02-18T23:36:21.713,2023-02-19T01:38:48.922,7347.209,7347.209,6821,6821,3497.86646,8400,6955,148,4100,35000,2023-02-18T23:34:00.598745,19/02/2023,10:34:00,Sun,19/02/2023 10:34:00,CN,Beijing,MN,Ulaanbaatar (Sergelen),H,PKX,UBN
